272	2194	今更6とか……いらねぇだろ……	Now 6……who cares…..
273	1919	>全てのレビュー: ほぼ不評 (3,062)	> All the reviews: Mostly negative (3,062)
274	624	>背景が透過されていることから、JPEGではなくPNGやTIFFなのではないかとの指摘もあるが       ついったーで犬を撮影したって言ってるから元データはJPEG画像なんだろう      んな事どうでもいいけど、プレイヤーに違和感を感じさせるような作りをするのはちょっとね	>Some pointed out it maybe PNG or TIFF because the background is transparent They are saying Twitter that they took the picture of the dog so I guess the original data is JPEG    It doesn't matter much but making something which players feel strange about is not good
275	491	ぷり！	Pri!
276	2294	ちょっと遅れて今購入して、ボーナスパックからも糞ドロップだったけど、全カード売って元取れた。	I just bought it, so it's kind of late, so I missed the bonus pack but I could get my money’s worth by selling all the cards.
277	2294	二時間前だったら大儲けだったろうな...  お前らもまだ間に合うから急げ！	If it were 2 hours earlier, I could have made tons of money…you guys can still make it so hurry up!
278	1980	Bundle(ゲーム１本)	Bundle (One game)
279	1504	[**ホモが嫌いな   女子なんていないわ！	[**There aren't any girls that don't like gay guys!
280	925	スパムは通報	Report spam
281	1617	いやいやよく見ろよ	Wait, take a closer look
282	1448	前面45 +	front 45+
283	906	今後記載じゃおせーんだよ	It’s too late for them to state it moving forward.
284	906	これクレーム入れたら個人情報抹消してくれんの？	Are they going to delete my personal information if I complain about it?
285	12598	ファ○マAI(よし、ファミキチを食べたくなるように刺激する実験成功)	Faxxxx Mart AI (Ok, the experiment to stimulate people to want to eat Family Mart Fried Chicken was successful)
286	2450	昼飯   麺屋ガテン	Lunch  Noodle shop Gaten
287	2450	東京にもあるがどうしてもまぜそばが食べたかった	Tokyo has that too but I really wanted to eat Mazesoba noodles
288	2450	普通にうまかった	They were as good as I had expected.
289	308	右翼が針小棒大に言ってる無国籍児って、親が精神病で役所行けないとかDVとかで逃げ隠れてて出生登録できなかったとかそういうのがほとんどでしょ	Stateless children that right wingers exaggerate about are usually those whose parents are mentally ill and couldn't go to their government offices or couldn't register births because they were domestic violence victims, right?
290	855	🌕~~CANON~~SONY📷写真を撮ってください！	🌕~~CANON~~SONY📷 Please take a picture!
291	10152	おはようのかしこま！	Good morning!
292	497	>「民主党は犯罪と薬物に目を向けず、２０２０年（大統領選）しか見ていないが、あちらが選挙に勝つことはない」「かれらは国家のために筋を通し、職員が仕事に戻ることを認めるべきだ」	>”Democrat don't see crime & drugs, they only see 2020(presidential election) - which they are not going to win.” “They should do the right thing for the country & allow people to go back to work.”
293	497	選挙に勝つことがないのならなおさら交渉に応じる必要もなければ筋通す必要もないんだよなぁ。	Well, if they don't have the chance to win the election then they don't even have to accept the negotiation nor do the right thing.
294	497	交渉して得るものがないんだもん。	They don't gain anything by the negotiation.
295	497	交渉っていうのはさ、トランプ君。	Speaking about the negotiation, Trump.
296	497	双方に得るものがあるからやるわけ、得るものがないのならやる必要はないんだよ。	We negotiate when there are merits for both sides, when there is nothing to gain then we don't have to do it.
297	497	筋を通すっていうのなら国家非常事態宣言出せば予算なんかいくらでも好き勝手に出来るんだろうからとっととやるべきなんだよなぁ。	If he is going to talk about doing the right thing, then he should do it right now since he can have the budget at his discretion as much as he wants if he declares the state of emergency.
298	497	筋通してないのはどちらですかね?切れるカードがあるのに切らないのは舐めプなの?	Who is the one who’s not doing the right thing? Is he messing with us not playing his cards?
299	20254	これが「私に関わるなクズども」の京ことばバージョンか…！	So this is the Kyoto dialect version for “Don't mess with me, human scums” !
300	323	最近のアニメやドラマ自体大半がご都合主義どっさりなのに何を今更	Anime and TV dramas these days are full of opportunism so who cares
301	1147	あと、ある程度の規模の事故とかでみんなが「誰かかけただろう」   と思ってて誰も電話してなかったりとか[](#b3-r)	Also for bigger disasters, everyone could possibly assume someone else called, when actually no one called [](#b3-r)
302	68	●●ZのZはUTCと同じ意味で	Z for xxZ has the same meaning as UTC
303	68	例えば1/26 00Zは1/26 0:00(UTC) つまり日本時間では1/26 9:00	For example 1/26 00Z means 1/26 0:00(UTC) and that would be 1/26 9:00 in Japan
304	1561	ハマればよさげ	This might be good, if I get hooked.
305	1685	レビュー工作自体は   現行犯で捕まえないとNightCryや三木ゲーみたいにほぼお咎めなしだから鵜呑みにして記事にするのは正直どうなんやろな	Manipulators of reviews have to be stopped in the act or most of the times they're not going to be accused just like what happened to NightCry and Miki game, so I wonder if it’s a good idea to write an article like this completely believing it.
306	1942	確認するのはアワード、小屋、キューくらいか	I need to check the award, the shed and the queue
307	1593	> 勤務時間中に離席することが多いのを不審に思った上司が、試しにインターネットを検索した	>His boss noticed he steps out a lot at work so he checked the internet
308	2346	別に翻訳しないのはいいんだけど新しく入ってくる人の審査だけはやってほしい	It’s fine even if these aren't translated, but I want them to screen new people at least
309	1011	8bit警察：けいさつの メンツに どろを ぬったんだ  くびを あらって まっていろよ	8 bit police : You have disgraced the police, prepare yourself!
310	20276	流石にコラだよね。	It’s obvious this is photoshopped
311	20276	よかった頭おかしい自治体がなくて	I'm glad that there is no insane local government
312	112	重過失で関与した公務員個人に請求しよう？	Let’s send the bill to the government worker who is involved for gross negligence
313	464	生産性ゼロはとりあえず黙らせろ	Make the zero productivity ones shut up
314	464	顎を叩き割っていいぞ	Hit them in the jaw until it breaks
315	1830	おめー   今年こそ本気出さないと...	You really need to get serious this year.…
316	80	個人主義と自己責任論の蔓延	The spread of individualism and self-responsibility theories
317	80	思考を阻害する生活スタイルの定着	Lifestyle that block thoughts becomes the norm
318	80	政治不信と政治不変への感覚麻痺	A numbed sense for distrust and invariance of politics
319	20298	焚き付けとして使おう	Let’s use them to make fire
320	20298	そして百田は自然の女神に謝れ	Hyakuta should apologize to the goddess of nature
321	715	ベストに万引きがランクインしてないのとトホホにシュガオが入ってないのが驚き    特にシュガオ。	I was surprised that Shoplifters is not in the best movies and Ralph Breaks the Internet is not in the worst movies. Especially Ralph Breaks the Internet
322	715	あれの前じゃパシリムなんて可愛いもんだろ	Even Pacific Rim is not so bad compared to that
323	12609	#国を名誉を汚した	#disgraced our country and honor
324	10034	立て看やビラで主張したり、他の学生と組織的に連帯するのを   新自由主義者の竹中が嫌うという展開は、なかなか本質的な問題が含まれてるような気がします	I think it shows some essential problems that Neoliberal Takenaka doesn’t like the fact students protest using signs and fliers and organize among themselves.
325	2455	むしろ石垣がメイン！	Rather, the stone wall was the focus!
326	2455	imgurの関連写真見たけど、法隆寺界隈は朝ホント人いなくてお勧め。	I saw related pictures in imgur, I highly recommend going around Horyuji early in the morning because it’s less crowded.
327	2455	edit:あ。	edit: Oops.
328	2455	これ四天王寺か。	So this is Shitenno-ji.
329	2455	法隆寺かと思った(〃ﾉωﾉ)	I thought it was Horyuji(〃ﾉωﾉ)
330	20185	ただでさえ高橋洋一が教授やってるだけでもマイナス大学なのに	It's already a failing University having Yoichi Takahashi as a professor
331	2075	国外で無修正化パッチ	Patches to remove pixelation abroad
332	2075	国内で未成年化パッチ	Patches to make characters look under 18 domestically
333	2007	EVOスポンサー権限で	With the authority of EVO sponsor
334	2007	こっちの売れない方をゴリ押しやらバランス調整するんでしょ	I bet they will push the ones not selling well and adjust the balance
335	2007	キャラに魅力が無いIP売っても   ミリアサみたいに爆死するだけ	When they sell IP without attractive characters they would fail like Kaku-San-Sei Million Arthur
336	2007	わざわざ売れるDBやキルラキル    ペルソナを捨てて出すタイトルなのか	It’s not worth releasing these titles while dumping popular ones like Dragon Ball, KILL la KILL and Persona.
337	2560	これだけ長いとブラウザで読むのは疲れるかな？	It maybe tiring to read such a long story on the browser.
338	10175	発売戸数は増えているらしいし  以前から言われてもいるけど、なかなか値崩れしないなあ	I hear the inventory is increasing and this has been said for a long time but they are maintaining prices
339	1837	ソフト電池とか減点要素だな	If a software battery is required, that's a demerit.
340	1945	これバグ多かったのか	So this had a lot of bugs
341	787	あっ、頭小泉のひとだ！	Oh, the person with a Koizumi head!
342	1839	Store Nameが脱字。	Missing a letter in the store name
343	1839	正しくは "ねぷにけ～しょん"	It’s actually “Let's Get Nepucated”
344	2423	装備買うのに英語が微妙に辛かったけど	It was a little hard to buy equipment in English
345	1538	てめぇらが適当な規制こいてるからこうなったんだろ	You guys are not regulating it right and that’s why this happened
346	1538	経産省に言った方がいいのか？	Do I have to tell this to MEITI?
347	844	定規と言えば  学校という映画で定規を使ってラブレター書くシーンは泣けた  大きな不正は許されるのにね。	Speaking of rulers, it was touching how in the movie “School”, a guy was writing a love letter using one   However, they still get away with being corrupt.
348	1829	今セールのためにため込んだカードを90のバッチに替えてレベルを撥ね上げた	I've leveled up by converting the cards I saved up until there was a sale into 90 badges now.
349	1085	今回海運関係だったから時刻表出なかった。	This time it was a sea transportation related story so no train schedules showed up.
350	1085	タンカーを勝手に売って違うタンカーに取り替えて積んでた石油も売って買った代わりのタンカーの中穴だらけにして沈めるっていう話だった。	The story was about selling a tanker secretly and swapping it with a different one, he also sold the oil that it carried, and sunk the one he bought by making a bunch of holes in it.
351	1085	現実にはちょっと無理だなぁって内容だった。	I found the content kind of unrealistic.
352	1585	もしも有給の理由が「遊ぶために休みます！」であったなら許された？	Would it have been allowed if the reason for paid time off was “I'm taking off for fun!”?
353	333	ぺんてる、呉竹のやつもあるので、筆先のタッチの差で気に入った方を使おう	There are also Pentel and Kuretake ones so use the one that has a better feel of the tip for you
354	824	あ…(>_<;)  大丈夫ですか？	Oh…(>_<;) Are you OK?
355	8	各言語間で互換性の高い表現や観念とそうでないのがあるんでしょう	I think there are highly compatible expressions and concept among languages as well as those that are not
356	1923	nightmode用のコードを入れました。	I entered the code for night mode
357	1923	これで様子見。	Let’s wait and see what’s going to happen now.
358	914	動脈イかれたのかなぁ。	I wonder if his artery got messed up
359	1447	しかも一階がやよい軒だぞ！	on top of that, Yayoi-ken is on the 1st floor!
360	1678	そうそう   こういうランキングでいいんだよ   でもMirrorのバナーは生理的に無理ゲーで	Yes, this is the proper ranking But I cannot take this Mirror banner.
361	467	> 年明け、「会議に参加してみないか」と会社から誘われ出席する	>In the new year, the company said "why don't you join our meeting" and I went
362	1825	はやない？	Isn't it too early?
363	2412	持ってた	I had it
364	20261	私の妄想…( ；o； )	My fantasy…( ；o； )
365	20140	レイダース失われたアークのポスター絵がめっちゃ好き	I love the poster artwork for Raiders of the Lost Ark so much
366	20140	ハリソン・フォードって顔がかなり左右非対称で、良い意味で正統派二枚目とコミカル面の共存がある	Harrison Ford has such a symmetrical face, he is both traditionally handsome and comical, in a good way
367	10053	英語堪能な院卒、高度it人材は間違っても低賃金違法労働の国には来ない。	Holders of masters degree who are fluent in English and high level IT workers wouldn’t come to a country with low pay and illegal labor.
368	640	生保も一律最低になりそう。	I bet welfare will be uniformly at its lowest
369	2017	めんどくさ	Who cares
370	10173	ヤマトは本当に卑劣な会社だと思う	I think Yamato is a really despicable company
371	10173	利用者もヤマト従業員を奴隷だと思って使ってる	Customers also think of their workers as slaves
372	10155	>プーチン氏は共同発表で、日ソ共同宣言を基礎に日ロ平和条約の締結を目指す考えを示した。	>In a joint statement, Mr Putin showed his intention to aim to conclude the Japan-Russian peace treaty based on the Japan-Soviet Joint Declaration.
373	10155	平和条約の締結を目指す(締結するとは言っていない)	aim to conclude the peace treaty (they didn't say they will conclude)
374	1120	一瞬"上海スゲー"と思ってしまった	I thought “Shanghai is awesome” for a second.
375	916	データ捏造ルール？	Rule for faking data?
376	2084	別物らしい    >crea-ture	Seems it’s different  >crea-ture
377	2229	勝手に大手のハードルをユーザーが上げたり下げたりしてるだけであって   ゲームの出来自体はどこも微妙だし	Users are raising and lowering the bar themselves for the major companies and the quality of the games are so-so for all of them
378	113	ブスだから、マスクラブ💕  >!also, because I was sick lol	I love masks because I am ugly💕 >!also, because I was sick lol
379	20333	自民党党のキャッチフレーズ	LDP’s catchphrase
380	20333	経済で結果を出す。	We will deliver results with our Economy.
381	20333	この道を、前へ、力強く。	This road, forward, powerful.
382	20333	責任を果たす。	Fulfill our responsibilities.
383	425	なるほど分かってきた  このパクリ店の経営者はgramというパンケーキ屋もやっている   が、このgramも同名の店のロゴと商標を泥棒したもの。	I see, I'm starting to understand that the business owner of this shop that plagiarizes is also running a pancake restaurant called gram, but this name gram is stolen from the same name shop's logo and trademark.
384	425	元の店は潰れた	Original shop shut down
385	425	商標泥棒の常習犯らしい。	Seems they are habitual thieves of trademarks.
386	956	昔 雑誌でプロのヒモ？の人の エッセイだかコラムだかを読んでたけど	A long time ago, I read an essay or column of a person, who was a professional pimp? in a magazine
387	956	ジゴロ？	or a gigolo?
388	532	都会の人出不足が捗るな	It’s going to accelerate shortage of workers in the city
389	532	あと住宅費や食費などの生活維持費について、都会と地方の格差を無視している	And they are ignoring the difference of property pricing, food pricing and cost of living between city and country.
390	10120	まずDMがまだ存在してること自体が変。	First of all, it’s weird that DM still exists.
391	10120	スマホ持ってないとか苦手な世帯は需要あるだろうけど。	There might be a demand for the households that do not own smartphones or ones who don't know how to use them.
392	10120	業界全体で値段釣り上げて利用客側に極力電子化させるような圧力かけてもいいと思う。	I think it’s a good idea for the whole industry to raise prices and pressure the customers to digitize them.
393	669	でぃーけーぽっぷぽっくさん…( ; O ; )	DKpoppock-san…( ; O ; )
394	10109	上級者だ…！	You are a pro…！
395	20331	たまきん大はしゃぎリークかと思ってたが	I was thinking Tamakin got too excited and leaked
396	1250	チープさはなかなか良いんだが、	I like it’s cheesiness but,
397	923	>丸にしなかった理由は「線がずれているから」とのこと	>They didn't consider these correct answers because “The lines are off”
398	923	いうほどズレてるとは思えんが	I don't think these are off that much
399	10003	宇予芸人も問題だけど、なぜかこういうのに「そっすよね！あいつらこんなことも知らねーんすよ！」とかはやし立てる取り巻き宇予くんがやばい。	I know right wing comedians are an issue themselves but the right wing followers encouraging these saying “ Yes, you are right! It's so obvious yet they don't know!” are also dangerous.
400	1245	まともに作るのはめんどくさ過ぎ	It’s too much work to make the proper ones.
401	30011	わかる…(´• _ ก` )	Same here…(´• _ ก` )
402	1119	精度が微妙だったので投げちゃった	It’s accuracy was so-so so I dumped it
403	20236	いむくんのせいだ。	Because of Imu-kun.
404	20236	(嘘)	(Lie)
405	10170	会社のために働いてもポイ捨てするつもりだな	Companies are going to trash those who worked for them
406	10170	それでも結局既存の会社に入り自ら奴隷宣言をする労働者たち	Even so, workers join these existing companies and declare themselves slaves
407	10076	ナンパできる人すごいよね。	I respect people who can pick up girls.
408	10076	街のバーとかでたまに引くような話しかけ方してる人いるけど、営業さんの友達と行くと超自然に話しかけてたりしてるから勉強になる。	When I go to bars in the city, I see some people who start conversations in awkward ways, but then when I go out with sales rep friends, they strike conversations very naturally and I manage to learn a lot.
409	35285	幼くない？	Doesn't she look young?
410	35285	中学1年生やろか？	7th grader?
411	1524	靴が汚かったので直そうとしたのかw	So they try to fix the dirty shoe w
412	983	彼女の強さは最強た。	She is the strongest.
413	27899	マイナンバーポイントカード(笑)	My number point card lol
414	1295	[大佐、指示をくれ](#bn-fuki5)   ⊂＝[konozama](#bn-dq1)	“Give me an order, captain”(#bn-fuki5) ⊂＝[konozama](#bn-dq1)
415	745	まず破られた証拠を出さないと行けない	You need to submit the proof somebody tore it up
416	1659	ワオ、1位だぜ！	Wow! 1st place!
417	1659	と思って2位を見たら「・・・」となったｗそのタイトルが悪いわけじゃないけど	And then I looked at 2nd place and went “…” lol I'm not saying it’s a bad title
418	902	良いイメージ出来っこないし   悪循環になる過激派よりも   素直に認める穏健派の方が寧ろイメージ的にはずっと良い。	It’s impossible for them to gain a good impression anyways, but being a moderate that admits without protesting gives a much better impression to people than being a radical who would get into a vicious circle.
419	814	> 深刻なバスの運転士不足に歯止めをかけようと、プロ意識や職業に対する誇りといった意識改革に主眼を置いたユニークな取り組み「運転士道塾」	>To stop decreasing number of bus drivers, a unique attempt “Driver Bushido School” to provoke awareness of the workers’ pride of a professional
420	744	アニオタより下層だなこいつら	They are in a lower caste than anime nerds
421	1612	\>  **先物取引につぎ込んだ**	\> **I spend it all on futures**
422	1612	目の前で言われたら、笑うか、殴るか...	If he said that to my face, should I laugh or hit him?
423	1956	フラッシュ無し	No flash
424	361	まじか。	Seriously?
425	361	1万匹くらい殺れば1億もらえるか。	Maybe I can make 100 million if I kill 10,000
426	2120	個人的にはランチャーの出来や動作によるものが重要だと思う	Personally I think quality and response of a launcher is important
427	2120	昔Originインストールしてたけどアプデが延々終わらなくてキレかけた覚えがある	When I was installing Origin a while ago, the update took forever and I almost went bananas
428	2130	一週間…？	One week…?
429	2130	旅行かな🤔？	traveling🤔?
430	20086	名を残したいがため、無理を押すかと危惧していた   官僚が抑制したのか、政権政党が吹っ飛ぶと思いとどまったのか	I thought he was going to push through wanting to leave his name in history   Maybe the official stopped him, or he stopped because he thought it is going to blow up the ruling party.
431	609	すごい、ビートが良い♪好きです！	Awesome, I like the beat ♪ love it!
432	609	まめくん🍆カッコイイ！	Mame-kun🍆 it’s so cool!
433	818	> 容疑者の知人から情報提供があり	>An acquaintance of the suspect provided information
434	2332	リプ欄の場外乱闘が面白すぎる	fights in the comment section are way too funny
435	446	また勘ぐれよ！	Read my mind!
436	10163	顔隠してるやん	He is hiding his face
437	10163	これで年収2億軽く超えてんでしょ？	He is making more than 200 millions per year easily, right?
438	897	一緒に食べましょうか(o'ч'o)	Let’s eat it together (o'ч'o)
439	727	???「『無理』というのはですね、嘘吐きの言葉なんです。	??? “Impossible” is a word for liars.
440	2369	0円   😒😒😒😒😒😒😒😒😒😒😒😒😒    🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬	Zero Yen 😒😒😒😒😒😒😒😒😒😒😒😒😒 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
441	1491	[我々の間にチームプレイなどという都合のよい言い訳は存在せん。	No convenient excuses such as “team play” exist between us.
442	1491	あるとすればスタンドプレイから生じるチームワークだけだ。	If any, there is only teamwork which is created from a grandstand play.
443	1458	おでこでてない-100000点	No forehead is showing - 100000 points
444	5194	日本会議「下級国民に生まれた自己責任だ！Shine!」	Japan conference “it is your own responsibility as someone being born as a lower class citizen! Shine!"
445	2271	赤ん坊が腹蹴るだろ？	Babies kick stomachs, right?
446	2380	2より初代のほうがシンプルで好き	I like the first version more than 2 because it’s simpler
447	598	これを安倍政権のやつらを自主退職させるのに活用できないに？	Can we use this to make people in the Abe administration resign themselves?
448	254	幼獣の場合、報奨金が下がることが多いよ	The bounty can often go down for the cubs
449	10039	69くんも？	69-kun too?
450	1953	アサシンクリード買ったぜ！	I bought ASSASSIN’S CREED！
451	789	私も水彩画始めようかな	I may want to start watercolor painting too
452	2310	＞日本語対応	>Japanese subbed
453	2310	旧作の非対応放置はなんとかならんのか	Can they do something for previous versions that haven't been subbed?
454	2338	Humbleのライブラリーをアプデ順ソートで眺めてたら「これアプデしたんか」と分かって便利だなあと思ったんだが	When I was staring at Humble library which was sorted by update, I thought it would be convenient to be able to know which ones are updated
455	189	うーんサブウェイは好きじゃないから自分も行かない…  オーダーが面倒臭い。	Hmmm, I don't like Subway and I don't go there either…it’s troublesome to order.
456	280	アビス・ホライズンって中華製なのか	I didn't know Abyss Horizon was Chinese
457	280	向こうも技術あがってるから背景には市場の争奪戦があるんだろね	Because of their competitive market, their technology is improving
458	1814	俺はその刹那刹那を生きてる	I live in the moment
459	368	感動した....。	Impressed….
460	368	ツイッターの背景にする....	I will use this for my twitter background…
461	2148	5chでお勧めされた	Recommended in 5ch
462	2148	面白そう！	Looks fun!
463	748	あっ！	Oh!
464	748	ハムの人だ！	A ham person!
465	167	次は漫画誌が消え、情報誌が消え、週刊誌も消え、最後には主要四紙の新聞さえ消え…  みたいな事にはたぶんならねーだろう。	Next comic magazines will vanish, then information magazines will vanish, weekly magazines will vanish, finally even all 4 major news papers will vanish…..will probably not happen.
466	167	^(…少なくとも、すぐには)	^(…at least not anytime soon)
467	2086	そしてジカド・テラモンでもあり、テラモン・ジカドでもある。	And he is Jikado Teramon, also is Teramon Jikado.
468	45	高菜ゲートウェイ前駅は？	How about around Takanawa Gateway station?
469	1968	なんだかんだで楽しみなホリデーセール	All in all an exciting holiday sale
470	2041	ブループリントのとこなのか！	It's the Blueprint place!
471	1187	日本語と解説	Japanese and commentary
472	1187	・俺白レート1347 vs 敵黒レート1255	- My White Rate 1347 vs Opponent Black Rate 1255
473	1187	・１２分残して俺の勝利が確定した状態	- The situation when my victory was determined with 12 minutes left
474	1187	・相手は12分をフルに使う嫌がらせ攻撃に出る	- Opponent decided to use the 12 minutes fully just to be a dick
475	1187	**敗残者** ok	**Loser** ok
476	1187	**敗残者** 平和だ	**Loser** peaceful
477	1187	**敗残者** 12分待つ	**Loser** waiting for 12 minutes
478	1187	**俺様** なに？	**Me** what?
479	1187	**敗残者** 引き分けにするか？	**Loser** will we call it tie?
480	1187	>remisと言われた。	>He said remis
481	1187	後で調べると引き分けを意味するドイツ語	When I searched it later, it means draw in German
482	1187	>この時は知らない英単語だと思ったが舐められないように静観	>At that time, I thought it’s a word I didn't know in English, but I didn't say anything so that the opponent wouldn’t diss me
483	1187	**黒が引き分けを提案しました**	**Black offered draw**
484	1187	**白が引き分けを拒絶しました**	**White rejected draw**
485	1187	**敗残者** ok fuck u	**Loser** ok fuck u
486	1187	**俺様** 出ていけ	**Me** get the fuck out
487	1187	>退出すれば自動的に負けになる仕組み	>It’s the system that you automatically lose if you get out
488	1187	>ここでしばらく反応が途切れる	>He didn't react for a while from here
489	1187	**俺様** おい	**Me** hey
490	1187	**俺様** 俺は1300を超えている	**Me** i have more than 1300
491	1187	**敗残者** ?	**Loser**?
492	1187	**俺様** お前はレート1200だ	**Me** your rate is 1200
493	1187	**敗残者** 俺は昨日1320だった	**Loser** my rate was 1320 yesterday
494	1187	**敗残者** 1400を超えたこともある	**Loser** I got over 1400 once
495	1187	**俺様** 違う	**Me** no
496	1187	**敗残者** 引き分けにしろくそったれ	**Loser** make this a draw, you motherfucker
497	1187	**俺様** お前は1200だ	**Me** you got 1200
498	1187	**俺様** ずっとな	**Me** forever
499	1187	**敗残者** この野郎	**Loser** fuck you
500	1187	**敗残者** くそったれ	**Loser** you are full of shit
501	1187	**敗残者** ハハハ	**Loser** hahaha
502	1187	**俺様** 1300越え	**Me** over 1300
503	1187	**俺様** これは神のスコアで	**Me** this is god’s score
504	1187	**俺様** 誇らしい	**Me** i'm so proud
505	1187	**敗残者** 黙れ	**Loser** shut up
506	1187	**敗残者** 俺はもう行く	**Loser** i'm leaving now
507	1187	**敗残者** 待ってる時間を楽しみな	**Loser** enjoy waiting
508	1187	**俺様** おい	**Me** hey
509	1187	**俺様** 待て	**Me** wait
510	1187	**俺様** どこ出身？	**Me** where are you from?
511	1187	**敗残者** 引き分けにしろ！	**Loser** make it as a draw
512	1187	**俺様** レート1200の国だよな	**Me** from a country of rate 1200
513	1187	**敗残者** くそが	**Loser** shit
514	1187	**敗残者** 俺はお前より強い	**Loser** i'm stronger than you
515	1187	**俺様** でも俺が勝った	**Me** but I won
516	1187	**敗残者** いや勝ってない	**Loser** no you didn’t
517	1187	**敗残者** あと4分ある	**Loser** we have 4 more minutes
518	1187	>残り時間は4分	>last 4 minutes
519	1187	**俺様** 全員が1300を超えられない運命だ	**Me** it is the fate that nobody can go over 1300
520	1187	**俺様** お前の国では	**Me** in your country
521	1187	**俺様** ハハハ	**Me** hahaha
522	1187	>返信が途切れる	>He is not responding
523	1187	**俺様** 怒った？	**Me** are you mad?
524	1187	**俺様** ごめんよ	**Me** i’m sorry
525	1187	**俺様** ありがとういいゲームだった	**Me** it was a good game
526	1075	やったぞ！	Woohoo!
527	1075	叶った！	My wish came true!
528	20026	運用ガバガバすぎて笑うしかねぇ	Their operation is loose as hell and I can only laugh
529	20026	わからねぇことはコンサルでもなんでもいいから専門家に相談しろやカス	Consult with the professionals or whoever, you shit
530	684	[次は**死刑で**](#mm-h27)	[Next time**Execute him**](#mm-h27)
531	140	なにこれ新手のVtuber？	What’s this? A new type virtual YouTuber?
532	1996	ウィッシュリスト上位なんてあったのか	I didn't know a wish list top ranking list existed
533	1597	偽広告ブロックアプリ多すぎィ！	There are so many fake apps to block ads!
534	20	自分はこういうのは入管派だ	I'm behind immigration bureau on this
535	20	許容してたらきりがない	It’s going to be endless if we are allowing it
536	20	言語は言い訳にならない	Language issue cannot be an excuse
537	1151	こんな状況でもあんまり映像ぶれてない撮影者さんが	The image is not blurry under the circumstances
538	1151	地味にすごい気がする[](#bn-b9)	The camera person is lowkey crazily skilled [](#bn-b9)
539	786	まめちゃん🌱どこ〜？	Mame chan🌱 where are you?
540	12604	>  性行不良	>Bad sex behavior
541	264	昔職場のキモヲタ先輩が鼻息荒げて予言してたけど当たってびっくりした。	My creepy nerdy older coworker arrogantly predicted it before, I was surprised it came true
542	20169	治安悪化への懸念は9割がた言い訳で	Concerns for public security deterioration are usually excuses 90% of the time
543	20169	色んな人間が出入りすることで  一等地としてのイメージ低下→	comings and goings of various kinds of people leads to negative impression of the exclusive area →
544	20169	不動産価値の低下を招くのが嫌とか	They don't want their property value to go down
545	20169	或いは単に  異質な人と関わりたくない見るのも嫌という偏狭・差別的な考えがあってのこと	Or they just have narrow and discriminative views that leads them to not want to deal with or see different people
546	20169	そういう心理自体は否定はしないんだけど	I understands those mentality exists
547	20169	ならいっそのこと開き直ってゲーテッド・コミュニティーにすればいいよね	If so, then I think they should rather admit it and make it a gated community
548	336	お菓子類もまじすごい。	Candy and snacks are crazy as well.
549	2247	>良い点:	>Pros
550	2247	・優れた物理演算とレーシング・メカニック	- High quality physics calculation and racing mechanics
551	2247	・遂に短縮されたロード時間	- Shortened loading time at last
552	2247	・成長とシンプルさのバランスが素晴らしいキャリア・モード	- Career Mode with a great balance between progression and simplicity
553	2247	>悪い点:	>Cons
554	2247	・フワフワした物理演算	- Fluffy physics calculation
555	2247	・長いロード時間	- Long loading time
556	2247	・疲弊する単調なキャリア・モードが面白味ややりがいに欠ける	- Tiring and boring Career Mode is not so much fun or rewarding
557	1636	ロリ犯罪予備軍って爺が結構いるから怖い。	It’s scary that a lot of potential pedo criminals are grandpas.
558	1636	基本暇だから平日昼に公園とかうろうろしてる。	I'm basically free anytime so hanging out at the parks or wherever during the day on weekdays.
559	1509	この家は金がたんまりあるから絶対本気でヤる！	This house has so much money so I will get this done definitely!
560	1826	トレード不可, 売買不可 のアイテムって処分できないの？	Can I get rid of the items which are not allowed to trade or sell?
561	414	インフルとノロは防げないよなぁ	We cannot prevent flu and Norovirus really
562	414	面会客が持ち込むケースもある	Visitors can bring them in
563	918	ふくらみふくらみふくらみふくらみ ちぢみちぢみちぢみちぢみ	Blow up blow up blow up blow up shrink shrink shrink shrink
564	487	勉強する→忘れる→勉強し直す→また忘れる→...	Study→forget→study again→forget again
565	2378	1はシンプルなアーケードゲームとしていい出来だった	1 was well made as a simple arcade game
566	2378	2は対戦ゲーとしてカルト的人気があったらしいやん？	I heard 2 was a cult favorite as a fighting game, was it?
567	59	すごい	Lit
568	2204	>これまでSteamでリリースされたゲームの収益分配率は一律でValve30％/パートナー70％となっていた	>The distribution ratio for all the games released by Steam as of now has been Valve30%/Partners 70%
569	2204	結構マージン取ってんのね	I realized they take a big margin
570	2141	F2P化は正直いつか来るんじゃないかと思ってたけど	To be honest I was thinking F2P could happen anytime
571	1744	総意系ラスボス対正論系主人公だとラスボスに同意してしまうから困る	When it comes to collective consciousness type last boss vs sound reasoning type main character, I usually agree with the last boss and that troubles me
572	1089	じゃがりこじゃがりこじゃがりこじゃがりこ	Jagarico Jagarico Jagarico Jagarico
573	17772	せっかくの表明が支援者の古くっさいワードで全て台無し	The great declaration ruined completely by the supporters' lame old words
574	17772	連帯とか〇〇君とか何十年前の表現よ	Solidarity, blah blah - kun and stuff sounds like decades ago
575	17772	こら中核派を連想されてもしょうがないわ	No wonder people are reminded of Japan Revolutionary Communist League-National Committee from them
